id,key,value,type
46977045,highway,turning_circle,regular
46977058,highway,turning_circle,regular
46977794,highway,turning_circle,regular
46977829,highway,turning_circle,regular
46977933,highway,turning_circle,regular
46978139,highway,turning_circle,regular
46978182,highway,turning_circle,regular
46978232,highway,turning_circle,regular
46978245,highway,turning_circle,regular
46978245,source,Bing,regular
46978275,highway,turning_circle,regular
46978489,highway,turning_circle,regular
46978489,source,Bing,regular
46978650,highway,turning_circle,regular
46978717,highway,turning_circle,regular
46978717,source,Bing,regular
46978821,highway,turning_circle,regular
46978874,highway,turning_circle,regular
46978968,highway,turning_circle,regular
46978980,highway,turning_circle,regular
46979015,barrier,yes,regular
46979021,highway,turning_circle,regular
46979021,source,Bing,regular
46979040,highway,turning_circle,regular
46979040,source,Bing,regular
46979518,highway,turning_circle,regular
46979527,highway,turning_circle,regular
46979566,highway,turning_circle,regular
46979728,highway,turning_circle,regular
46979734,highway,turning_circle,regular
46979734,source,Bing,regular
46979740,highway,turning_circle,regular
46979740,source,Bing,regular
46979749,highway,turning_circle,regular
46979866,highway,turning_circle,regular
46980066,highway,turning_circle,regular
46980101,highway,turning_loop,regular
46980127,highway,turning_circle,regular
46980127,source,Bing,regular
46980158,highway,turning_circle,regular
46980187,highway,turning_circle,regular
46980256,highway,turning_circle,regular
46980280,highway,turning_circle,regular
46980753,highway,turning_circle,regular
46980759,highway,turning_circle,regular
46980759,source,Bing,regular
46980884,highway,turning_loop,regular
46981003,highway,traffic_signals,regular
46981064,highway,turning_circle,regular
46981064,source,Bing,regular
46981251,bus,yes,regular
46981251,name,Grandridge & Colorado,regular
46981251,public_transport,stop_position,regular
46981377,highway,turning_circle,regular
46981556,highway,turning_circle,regular
46981590,highway,turning_circle,regular
46981655,highway,traffic_signals,regular
46981762,highway,turning_circle,regular
46981773,highway,turning_circle,regular
46982088,highway,turning_circle,regular
46982389,highway,turning_circle,regular
46982450,highway,turning_circle,regular
46982450,source,Bing,regular
46982628,highway,turning_circle,regular
46982750,highway,turning_circle,regular
46982931,highway,turning_circle,regular
46982931,source,Bing,regular
46982934,highway,turning_circle,regular
46982934,source,Bing,regular
46982985,highway,turning_circle,regular
46982985,source,Bing,regular
46983621,highway,turning_circle,regular
46983734,highway,turning_circle,regular
46983734,source,Bing,regular
46983751,highway,turning_circle,regular
46984011,highway,turning_circle,regular
46984027,highway,turning_circle,regular
46984044,highway,turning_circle,regular
46984044,source,Bing,regular
46984637,highway,turning_circle,regular
46984637,source,Bing,regular
46984644,highway,turning_circle,regular
46984706,highway,turning_circle,regular
46984706,source,Bing,regular
46984749,highway,turning_circle,regular
46984799,highway,turning_circle,regular
46984799,source,Bing,regular
46985061,highway,turning_circle,regular
46985061,source,Bing,regular
46985431,highway,turning_circle,regular
46985441,highway,turning_circle,regular
46985575,highway,turning_circle,regular
46985663,highway,turning_circle,regular
46986181,highway,turning_circle,regular
46986734,highway,turning_circle,regular
46986773,railway,level_crossing,regular
46987014,highway,turning_circle,regular
46987014,source,Bing,regular
46987319,highway,turning_circle,regular
46987427,highway,turning_circle,regular
46987430,highway,turning_circle,regular
46987486,highway,turning_circle,regular
46987513,highway,turning_circle,regular
46987513,source,Bing,regular
46987523,highway,turning_circle,regular
46987523,source,Bing,regular
46987799,highway,turning_circle,regular
46987911,highway,turning_circle,regular
46987956,bus,yes,regular
46987956,name,Kellogg & Metaline,regular
46987956,public_transport,stop_position,regular
46988181,highway,turning_circle,regular
46988372,highway,traffic_signals,regular
46988385,highway,turning_circle,regular
46988403,highway,turning_circle,regular
46988695,highway,turning_circle,regular
46988700,highway,turning_circle,regular
46988708,highway,turning_circle,regular
46988781,highway,turning_circle,regular
46988939,highway,turning_circle,regular
46989100,highway,turning_circle,regular
46989100,source,Bing,regular
46989133,highway,turning_circle,regular
46989153,highway,turning_circle,regular
46989160,highway,turning_circle,regular
46989160,source,Bing,regular
46989497,highway,turning_circle,regular
46989680,highway,turning_circle,regular
46989771,highway,turning_circle,regular
46989771,source,Bing,regular
46989818,highway,turning_loop,regular
46989860,highway,turning_circle,regular
46990154,highway,turning_circle,regular
46990161,highway,turning_circle,regular
46990285,highway,turning_circle,regular
46990285,source,Bing,regular
46990378,highway,turning_circle,regular
46990493,highway,turning_circle,regular
46990493,source,Bing,regular
46990501,highway,turning_circle,regular
46990501,source,Bing,regular
46990731,highway,turning_circle,regular
46990914,highway,turning_circle,regular
46990976,highway,turning_circle,regular
46990991,highway,turning_circle,regular
46990991,source,Bing,regular
46990992,highway,turning_circle,regular
46990992,source,Bing,regular
46991033,railway,switch,regular
46991073,railway,level_crossing,regular
46991086,railway,level_crossing,regular
46991097,railway,level_crossing,regular
46992840,highway,turning_circle,regular
46993002,highway,turning_circle,regular
46993299,highway,turning_circle,regular
46993321,highway,turning_circle,regular
46993321,source,Bing,regular
46993467,railway,switch,regular
46993488,railway,switch,regular
46993515,railway,switch,regular
46993580,barrier,yes,regular
46993585,barrier,yes,regular
46993594,barrier,fence,regular
46993624,barrier,fence,regular
46993798,barrier,yes,regular
46994168,railway,level_crossing,regular
46994189,railway,level_crossing,regular
46994352,railway,level_crossing,regular
46994371,railway,level_crossing,regular
46994371,source,bing,regular
46994381,railway,level_crossing,regular
46994396,railway,switch,regular
46994412,railway,level_crossing,regular
46994435,railway,switch,regular
46994445,railway,level_crossing,regular
46994481,railway,switch,regular
46994704,railway,switch,regular
46994711,railway,level_crossing,regular
46994712,railway,level_crossing,regular
46994904,highway,turning_circle,regular
46995009,railway,level_crossing,regular
46995212,highway,turning_circle,regular
46995234,highway,turning_circle,regular
46995243,highway,turning_circle,regular
46995445,highway,turning_circle,regular
46995500,railway,level_crossing,regular
46995964,highway,turning_circle,regular
46996319,highway,turning_circle,regular
46996319,source,Bing,regular
46996342,highway,turning_circle,regular
46996370,highway,turning_circle,regular
46996370,source,Bing,regular
46996385,highway,turning_circle,regular
46996435,highway,turning_circle,regular
46996435,source,Bing,regular
46996912,highway,turning_circle,regular
46996931,highway,turning_circle,regular
46997351,highway,turning_circle,regular
46997417,railway,level_crossing,regular
46997417,source,bing,regular
46997967,highway,turning_circle,regular
46997971,highway,turning_circle,regular
46998298,highway,turning_circle,regular
46998303,highway,turning_circle,regular
46998405,highway,turning_circle,regular
46999220,highway,turning_circle,regular
46999566,highway,turning_circle,regular
46999600,highway,turning_circle,regular
46999600,source,Bing,regular
46999644,highway,turning_circle,regular
46999644,source,Bing,regular
46999737,highway,turning_circle,regular
46999737,source,Bing,regular
47000212,highway,turning_circle,regular
47796747,highway,turning_circle,regular
47796752,highway,turning_circle,regular
47800601,highway,turning_circle,regular
47800609,highway,turning_circle,regular
47800671,highway,turning_circle,regular
47801283,highway,traffic_signals,regular
47801283,traffic_signals,signal,regular
47801366,highway,motorway_junction,regular
47801366,ref,9,regular
47801380,power,pole,regular
47801384,power,pole,regular
47801387,power,pole,regular
47801921,highway,traffic_signals,regular
47801921,traffic_signals,signal,regular
47801921,direction,both,traffic_signals
47806845,highway,motorway_junction,regular
47806845,noref,yes,regular
47807021,highway,crossing,regular
47807021,source,bing,regular
47807856,highway,motorway_junction,regular
47807856,ref,7,regular
47808418,highway,traffic_signals,regular
47808418,traffic_signals,signal,regular
47808418,direction,both,traffic_signals
47808488,highway,motorway_junction,regular
47808488,noref,yes,regular
47809233,highway,motorway_junction,regular
47809233,left,14A,ref
47809233,right,14B,ref
47811031,highway,motorway_junction,regular
47811031,ref,7,regular
47811165,highway,traffic_signals,regular
